order_id,date,vendor,item_num,item_name,item_asin,item_qty,item_unit_price,item_vat_rate,item_vat_amount,item_total,item_category,order_subtotal,order_tax,order_total,has_pdf,pdf_file
171-6094560-8591530,2025-12-29,Shanghai Qingyun Trading Company Limited,2,"Domueay Leggings Invierno Térmico para Niñas, Algodón Calentitos Mallas con Forro Polar, Suaves Cáli",B0FJFTB2LG,1,12.28,0,0,12.28,Bebés,161.82,0,161.82,yes,pdfs/20251229_Tax Invoice_171-6094560-8591530.pdf
171-6094560-8591530,2025-12-29,Shanghai Qingyun Trading Company Limited,3,NEXT Niñas Pack de 3 Pijamas abrigados y Estampados 100% algodón Eslogan Rosa/Amarillo 8 Años,B0F8C35Q84,1,36.97,0,0,36.97,Ropa/Calzado,161.82,0,161.82,yes,pdfs/20251229_Tax Invoice_171-6094560-8591530.pdf
171-6094560-8591530,2025-12-29,Shanghai Qingyun Trading Company Limited,4,NEXT Niñas Pack de 3 Pijamas abrigados y Estampados 100% algodón Eslogan Rosa/Amarillo 5 Años,B0F8C1Z3Q9,2,34.45,0,0,68.9,Ropa/Calzado,161.82,0,161.82,yes,pdfs/20251229_Tax Invoice_171-6094560-8591530.pdf
171-6094560-8591530,2025-12-29,Shanghai Qingyun Trading Company Limited,5,DXTON Vestidos para Niñas Vestido Patrón de Unicornio Vestido Princesa Fiesta Ropa de Niña LH4866 5-,B09D75F5WR,1,14.87,0,0,14.87,Ropa/Calzado,161.82,0,161.82,yes,pdfs/20251229_Tax Invoice_171-6094560-8591530.pdf
171-6094560-8591530,2025-12-29,Shanghai Qingyun Trading Company Limited,6,Domee Leggings Térmicos Pantalones Invierno Forro Polar Niña Pack de 2 Estrellas De Colores + Puntos,B0B8YZ7YD3,1,16.52,0,0,16.52,Ropa/Calzado,161.82,0,161.82,yes,pdfs/20251229_Tax Invoice_171-6094560-8591530.pdf
408-7004114-7092315,2025-12-28,MAGLIFICIO ANGORELLE SRL,1,Dalle Piane Cashmere - Estola 100% cachemira - Mujer - Taglia unica - beige,B0133G52LE,1,109.99,0,0,109.99,Ropa/Calzado,109.99,0,109.99,no,
408-7497029-0282712,2025-12-28,MAGLIFICIO ANGORELLE SRL,1,"DALLE PIANE CASHMERE - Cuello de tortuga 100% Cashmere regenerado - Mujer, beige, XXL",B07QV7K6KW,1,114.99,0,0,114.99,Ropa/Calzado,114.99,0,114.99,no,
171-6502613-1151534,2025-12-27,MAGLIFICIO ANGORELLE SRL,1,"DALLE PIANE CASHMERE - Estola 100% cachemira regenerada - Made in Italy - Mujer, talla única, gris, ",B07R7QPS76,1,109.99,0,0,109.99,Ropa/Calzado,224.98,0,224.98,no,
171-6502613-1151534,2025-12-27,MAGLIFICIO ANGORELLE SRL,2,"DALLE PIANE CASHMERE - Cuello de tortuga 100% Cashmere regenerado - Mujer, gris, XXL",B07QV76DQ7,1,114.99,0,0,114.99,Ropa/Calzado,224.98,0,224.98,no,
171-4048124-3914737,2025-12-27,Amazon EU,1,"Skechers GO RUN 600 SHIMMER SPEEDER, Zapatillas para Niñas, Light Pink Mesh/Multi Foil Trim, 27 EU",B07TTD9W7M,1,23.04,21,4.84,27.88,Ropa/Calzado,23.04,4.84,27.88,yes,pdfs/20251227_Tax Invoice_171-4048124-3914737.pdf
171-1644615-9908342,2025-12-27,Amazon EU,1,"Skechers GO RUN 650, Zapatillas para Niñas, Black, 34 EU",B08DHCJKR4,1,25.58,21,5.37,30.95,Ropa/Calzado,25.58,5.37,30.95,yes,pdfs/20251227_Tax Invoice_171-1644615-9908342.pdf
171-0779289-4788356,2025-12-27,Amazon EU,1,Spanish in 60 Days: The Language Learning Workbook to Help You Speak Just Like the Locals With Commo,B0CLS4XDQ7,1,21.45,0,0,21.45,Juegos,21.45,0,21.45,yes,pdfs/20251230_Tax Invoice_171-0779289-4788356.pdf
171-7773351-6635506,2025-12-27,YERBERO SL,1,YERBERO Nature Salmon & Rice 10 kg Pienso para Perros sin Gluten con Cordero - Pienso Hipoalergénico,B0DKFPX17L,4,34.55,10,13.8,152,Alimentación,138.2,13.8,152,yes,pdfs/20251229_Tax Invoice_171-7773351-6635506.pdf
408-3221965-3482742,2025-12-26,ELECTRODOMESTICOS JATA SA,1,JATA JEEX1423 - Exprimidor de Naranjas Electrico con 2 conos para todo tipo de frutas. Desmontable. ,B0CK2F4Q58,1,15,0,0,15,Alimentación,15,0,15,no,
408-5449525-1280354,2025-12-26,Freedom Cloud Limited,1,"hahaland Juguetes Bebes 6-12 Meses - Granja de Peluche con 6 Animales Interactivo, Granero Plegable ",B0F2HRNW75,1,25.86,0,0,25.86,Bebés,25.86,0,25.86,yes,pdfs/20251228_Tax Invoice_408-5449525-1280354.pdf
408-5576552-5742711,2025-12-26,Amazon EU,1,"Coogam 10 juguetes a juego de animales de granja, juegos de clasificación motora fina para niños de ",B0F8NS2FBG,1,27.99,0,0,27.99,Bebés,54.35,5.54,59.89,yes,pdfs/20251227_Tax Invoice_408-5576552-5742711.pdf
408-5576552-5742711,2025-12-26,Amazon EU,2,"BEBÉS LLORONES Disney Angel Muñeca bebé Bebé Llorón Loving Care Inspirada en Angel, Incluye 3 Acceso",B0F7XYGWK9,1,26.36,21,5.54,31.9,Bebés,54.35,5.54,59.89,yes,pdfs/20251227_Tax Invoice_408-5576552-5742711.pdf
408-0266502-4648318,2025-12-26,Aldaba World S.L.,1,"Goula - Puzle magnético intercambiable, Encajable para niños a partir de 1 año",B0050OUQBY,1,18.13,21,4.41,25.41,Bebés,18.13,4.41,25.41,yes,pdfs/20251229_Tax Invoice_408-0266502-4648318.pdf
408-3562933-4823524,2025-12-26,Amazon EU,1,JOYIN Juguetes de Dinosaurios para Niños de 3-6 Años - 19 Regalos con Juegos de Almohadillas y Jaula,B0D5GLT4R4,1,24.79,0,0,24.79,Bebés,101.25,9.19,110.44,yes,pdfs/20251227_Tax Invoice_408-3562933-4823524.pdf
408-3562933-4823524,2025-12-26,Amazon EU,2,"TOSY Magnet Fidget Spinner Mini - 8 Bloques: Fidget Spinner transformable, Cubo Infinito, Cubo Rompe",B0DMPKFX57,1,12.03,0,0,12.03,Limpieza,101.25,9.19,110.44,yes,pdfs/20251227_Tax Invoice_408-3562933-4823524.pdf
408-3562933-4823524,2025-12-26,Amazon EU,3,Canal Toys - So Slime - Coctelera de Slime Sensorial 3 Pack - Modelos/Colores Surtidos - SSC003,B073XNSPMG,2,12.39,21,5.2,29.98,Juegos,101.25,9.19,110.44,yes,pdfs/20251227_Tax Invoice_408-3562933-4823524.pdf
408-3562933-4823524,2025-12-26,Amazon EU,4,Janod - From 8 years old - Creative Kit - Animal String Art - Decoration Workshops - Creative Leisur,B085J1GQ1X,1,19,21,3.99,22.99,Decoración,101.25,9.19,110.44,yes,pdfs/20251227_Tax Invoice_408-3562933-4823524.pdf
408-3562933-4823524,2025-12-26,Amazon EU,5,BEBÉS LLORONES Loving Care Fantasy Jenna | Muñeca bebé Que Llora lágrimas de Verdad con Pijama y 3 A,B0C349PYCC,1,20.65,0,0,20.65,Ropa/Calzado,101.25,9.19,110.44,yes,pdfs/20251227_Tax Invoice_408-3562933-4823524.pdf
171-1837453-6324318,2025-12-25,Amazon EU,1,"GALLINA BLANCA Caldo Casero de Cocido 100% Natural | Elaborado con Pollo Fresco, Ternera, Cerdo, Gar",B0BVWMQKWW,2,7.23,10,1.44,15.9,Alimentación,265.7,26.52,292.22,yes,pdfs/20251228_Tax Invoice_171-1837453-6324318.pdf
171-1837453-6324318,2025-12-25,Amazon EU,2,GALLINA BLANCA Caldo Casero de Pollo 100% Natural | Elaborado con Pollo Fresco y Verduras de la Huer,B01IU8MJ7K,11,5.71,10,6.27,69.08,Alimentación,265.7,26.52,292.22,yes,pdfs/20251228_Tax Invoice_171-1837453-6324318.pdf
171-1837453-6324318,2025-12-25,Amazon EU,3,GALLINA BLANCA Caldo Casero de Pollo 100% Natural | Elaborado con Pollo Fresco y Verduras de la Huer,B01IU8MJ7K,11,5.71,10,6.27,69.08,Alimentación,265.7,26.52,292.22,yes,pdfs/20251228_Tax Invoice_171-1837453-6324318.pdf
171-1837453-6324318,2025-12-25,Amazon EU,4,GALLINA BLANCA Caldo Casero de Pollo 100% Natural | Elaborado con Pollo Fresco y Verduras de la Huer,B01IU8MJ7K,11,5.71,10,6.27,69.08,Alimentación,265.7,26.52,292.22,yes,pdfs/20251228_Tax Invoice_171-1837453-6324318.pdf
171-1837453-6324318,2025-12-25,Amazon EU,5,GALLINA BLANCA Caldo Casero de Pollo 100% Natural | Elaborado con Pollo Fresco y Verduras de la Huer,B01IU8MJ7K,11,5.71,10,6.27,69.08,Alimentación,265.7,26.52,292.22,yes,pdfs/20251228_Tax Invoice_171-1837453-6324318.pdf
171-1436824-9443553,2025-12-24,"SAULA, S.A.",1,"Café Saula, Pack 3 botes de 250 gr. Premium Original 100% arabica molido",B07NJ7B9WF,4,20.78,10,8.32,91.44,Alimentación,83.12,8.32,91.44,yes,pdfs/20251226_Tax Invoice_171-1436824-9443553.pdf
171-3467324-5705100,2025-12-21,changshashijingtudianzishangwuyouxiangongsi,1,TOAOB 1440 Piezas 4 x 7 mm Cuentas Color con Letras Doradas A a Z Cuentas de Acrílico Redondas Amor ,B0BKW1VN1T,1,9.02,0,0,9.02,Deportes,30.78,0,30.78,yes,pdfs/20251222_Tax Invoice_171-3467324-5705100.pdf
171-3467324-5705100,2025-12-21,changshashijingtudianzishangwuyouxiangongsi,2,"Perlas para enhebrar, 100 unidades de perlas de corazón, juego de perlas acrílicas coloridas para ha",B0FD9PF3T2,2,10.88,0,0,21.76,Juegos,30.78,0,30.78,yes,pdfs/20251222_Tax Invoice_171-3467324-5705100.pdf
171-9432922-8566754,2025-12-21,Amazon EU,1,Canal Toys - Magical Slime - Slime poción mágica 3 Pack - SSC202,B0B46PD8SK,1,12.39,21,2.6,14.99,Juegos,12.39,2.6,14.99,yes,pdfs/20251222_Tax Invoice_171-9432922-8566754.pdf
408-1579541-9189948,2025-12-21,Amazon EU,1,Alpro Bebida Vegetal de Avena Barista - Adecuado para el café -Pack de 8 x 1L,B08998KT95,3,14.99,10,4.5,49.47,Alimentación,149.9,15,164.9,yes,pdfs/20251222_Tax Invoice_408-1579541-9189948.pdf
408-1579541-9189948,2025-12-21,Amazon EU,2,Alpro Bebida Vegetal de Avena Barista - Adecuado para el café -Pack de 8 x 1L,B08998KT95,3,14.99,10,4.5,49.47,Alimentación,149.9,15,164.9,yes,pdfs/20251222_Tax Invoice_408-1579541-9189948.pdf
408-1579541-9189948,2025-12-21,Amazon EU,3,Alpro Bebida Vegetal de Avena Barista - Adecuado para el café -Pack de 8 x 1L,B08998KT95,3,14.99,10,4.5,49.47,Alimentación,149.9,15,164.9,yes,pdfs/20251222_Tax Invoice_408-1579541-9189948.pdf
408-1579541-9189948,2025-12-21,Amazon EU,4,Alpro Bebida Vegetal de Avena Barista - Adecuado para el café -Pack de 8 x 1L,B08998KT95,1,14.99,10,1.5,16.49,Alimentación,149.9,15,164.9,yes,pdfs/20251222_Tax Invoice_408-1579541-9189948.pdf
408-4218762-1301932,2025-12-21,"Beauty Trading Concept 2017, SL",1,LOREAL EXPERT ABSOLUT REPAIR MASC 500ML,B09BNXDHV9,1,27.72,0,0,27.72,Belleza,27.72,0,27.72,yes,pdfs/20251222_Tax Invoice_408-4218762-1301932.pdf
408-7469926-2027547,2025-12-21,WH - SUPERMERCADO E DISTRIBUIÇÃO LDA,1,"Nestlé NAN OPTIPRO 3 Leche de crecimiento en polvo, 3x800g",B08HK55KV8,3,43.78,0,0,131.34,Alimentación,131.34,0,131.34,yes,pdfs/20251222_Tax Invoice_408-7469926-2027547.pdf
408-5355275-3271552,2025-12-21,DISTRIBUCIONES ECOLEVANTE SL,1,Aceite Camins del Verdor Umami 1 x 500 ml Nueva Cosecha 2025/2026 | Aceite de Oliva Virgen Extra var,B0CJ9KN23F,4,25.96,4,4.16,108,Alimentación,103.84,4.16,108,yes,pdfs/20251222_Tax Invoice_408-5355275-3271552.pdf
408-8608515-2083515,2025-12-21,Amazon EU,1,"Elizabeth Arden - Aceite Limpiador con Ceramidas, Omega 3, 6, 9 y Vitamina E, Desmaquillante, Limpia",B017IZGN50,1,15.32,21,3.22,18.54,Alimentación,15.32,3.22,18.54,yes,pdfs/20251222_Tax Invoice_408-8608515-2083515.pdf
408-4442090-5827555,2025-12-21,GREENFOODERAN TRADING LTD,1,"Pantuflas para invitados PRITOK, rizadas, cerradas, 6 pares, lavables, antideslizantes, forro polar ",B0DG2WNTXV,3,16.52,0,0,49.56,Otros,49.56,0,49.56,yes,pdfs/20251223_Tax Invoice_408-4442090-5827555.pdf
408-8589365-6335535,2025-12-21,Amazon EU,1,"Tous, TOUCH The Original Gold, Eau de Toilette para Mujer, Fragancia Floral Afrutada, 50 ml con Vapo",B001JZLT5U,2,25.58,21,10.74,61.9,Plantas,51.16,10.74,61.9,yes,pdfs/20251222_Tax Invoice_408-8589365-6335535.pdf
171-1554877-2341155,2025-12-20,Morgenstern GmbH,1,Morgenstern Albornoz Hombre Algodón Cuello Kimono Rizo Terciopelo Azul Talla Grande XXL,B081NQDN3J,1,47.07,0,0,47.07,Salud,47.07,0,47.07,yes,pdfs/20251220_Tax Invoice_171-1554877-2341155.pdf
408-3528230-7083563,2025-12-17,SHENZHENSHI FENGHUIKAITAI KEJIYOUXIANGONGSI,1,"BESTBOMG Secador de Pelo, Secador Pelo Profesional Con Pantalla LED y Boquilla Magnética, 160000 RPM",B0FDB9CFFT,1,58.32,0,0,58.32,Tecnología,58.32,0,58.32,yes,pdfs/20251218_Tax Invoice_408-3528230-7083563.pdf
171-5958278-7841147,2025-12-16,FuZhouZhiJianWangLuoKeJiYouXianGongSi,1,Mishansha Niños Botas de Nieve para Niñas Cálido Cómodas Botines de Invierno Antideslizantes Caqui G,B0FNMTBQCV,1,24.79,0,0,24.79,Ropa/Calzado,49.58,0,49.58,yes,pdfs/20251217_Tax Invoice_171-5958278-7841147.pdf
171-5958278-7841147,2025-12-16,FuZhouZhiJianWangLuoKeJiYouXianGongSi,2,Mishansha Niños Botas de Nieve para Niñas Cálido Cómodas Botines de Invierno Antideslizantes Caqui G,B0FNMRPZR4,1,24.79,0,0,24.79,Ropa/Calzado,49.58,0,49.58,yes,pdfs/20251217_Tax Invoice_171-5958278-7841147.pdf
171-9031361-2513946,2025-12-14,meishan zhanyi dianzishangwu youxianzerengongsi,1,"WYRIAZA Máquina de Boxeo Musical para Adultos y Niños, Boxeo Pared Musical con Bluetooth Guantes de ",B0FJLT8YKC,1,56.55,0,0,56.55,Bebés,56.55,0,56.55,yes,pdfs/20251216_Tax Invoice_171-9031361-2513946.pdf
171-7594471-6480324,2025-12-14,Thousandshores Deutschland GmbH,1,"Ohuhu 120 rotuladores artísticos de colores con doble punta Rotuladores para niños, artistas, estudi",B083CPHN8Q,1,85.94,0,0,85.94,Bebés,85.94,0,85.94,yes,pdfs/20251214_Tax Invoice_171-7594471-6480324.pdf
408-0020546-8712378,2025-12-13,Shenzhenxiduoyunkejiyouxiangongsi,1,"Soweiz Sofá L, sofá de 3 plazas, sofá seccional, no requiere instalación, sofás de chenilla con chai",B0F5WNKK57,1,559,0,0,588.99,Otros,559,0,588.99,yes,pdfs/20251215_Tax Invoice_408-0020546-8712378.pdf
408-4857934-5661163,2025-12-13,Amazon EU,1,FAVERTI® Funda Super Elástica Chaise Longue Brazo Largo Izquierdo (Visto de Frente) | Modelo NOVELE ,B0CQGJG9CS,1,104.46,21,21.94,126.4,Libros,104.46,21.94,126.4,yes,pdfs/20251214_Tax Invoice_408-4857934-5661163.pdf
408-0536833-1817916,2025-12-12,zhangzhoulonghaiquhaimaishangmaoyouxiangongsi,1,"TTCM Funda Nordica Cama 150, Funda Nordica 220 x 240 cm, Incluye 1 Fibra Ultrafina con Estampado Flo",B0F8QKR8DQ,1,26.66,0,0,26.66,Muebles,26.66,0,26.66,yes,pdfs/20251215_Tax Invoice_408-0536833-1817916.pdf
408-9865015-2893169,2025-12-12,Morgenstern GmbH,1,Morgenstern Albornoz Hombre Algodón Cuello Chal Rizo Terciopelo Negro/Gris Talla XXL,B09W9NYTD7,1,47.07,0,0,47.07,Salud,94.14,0,94.14,yes,pdfs/20251215_Tax Invoice_408-9865015-2893169.pdf
408-9865015-2893169,2025-12-12,Morgenstern GmbH,2,Morgenstern Albornoz Hombre Algodón Cuello Kimono Rizo Terciopelo Gris Talla Grande XXL,B081NQMQ9T,1,47.07,0,0,47.07,Salud,94.14,0,94.14,yes,pdfs/20251215_Tax Invoice_408-9865015-2893169.pdf
408-3338138-8693147,2025-12-12,MAGLIFICIO ANGORELLE SRL,1,Dalle Piane Cashmere - Estola 100% cachemira - Mujer - Taglia unica - beige,B0133G52LE,1,109.99,0,0,111.38,Ropa/Calzado,469.95,0,476.94,no,
408-3338138-8693147,2025-12-12,MAGLIFICIO ANGORELLE SRL,2,"DALLE PIANE CASHMERE - Estola 100% cachemira - Made in Italy - Mujer, pelo de visón, Talla única",B01M0DDL1L,1,109.99,0,0,111.39,Ropa/Calzado,469.95,0,476.94,no,
408-3338138-8693147,2025-12-12,MAGLIFICIO ANGORELLE SRL,3,"DALLE PIANE CASHMERE - Bufanda 100 % cachemira, fabricada en Italia, mujer/hombre, gris, Taille uniq",B06Y66H66P,1,79.99,0,0,81.39,Accesorios,469.95,0,476.94,no,
408-3338138-8693147,2025-12-12,MAGLIFICIO ANGORELLE SRL,4,"DALLE PIANE CASHMERE - Estola 100% cachemira - Made in Italy - Mujer, camel, Talla única",B084C4WYQP,1,109.99,0,0,111.39,Ropa/Calzado,469.95,0,476.94,no,
408-3338138-8693147,2025-12-12,MAGLIFICIO ANGORELLE SRL,5,"Dalle Piane Cashmere - Cuello en V de cachemira mixta, fabricado en Italia - Hombre, Negro , XL",B0CGXP4Y6M,1,59.99,0,0,61.39,Ropa/Calzado,469.95,0,476.94,no,
408-5150541-8491509,2025-12-12,"HEFEI GRAND LAND IMP. & EXP. CO. , LTD",1,"Exclusivo Mezcla Manta de Lana para Sofá, Manta Suave, Ligera y Mullida para la Cama, Adecuado para ",B0F7XGJ3PK,2,14.7,0,0,29.4,Hogar,29.4,0,29.4,yes,pdfs/20251216_Tax Invoice_408-5150541-8491509.pdf
408-8152286-2227505,2025-12-12,Amazon EU,1,"Tommy Hilfiger Conjunto de Pijama Hombre Jersey PJ Cuffed Largo, Marrón (Legacy Brown), M",B0DT1G6RTT,1,66.03,0,0,66.03,Ropa/Calzado,122.14,11.78,133.92,yes,pdfs/20251212_Tax Invoice_408-8152286-2227505.pdf
408-8152286-2227505,2025-12-12,Amazon EU,2,"Tommy Hilfiger Conjunto de Pijama Hombre Jersey PJ Cuffed Largo, Azul (Preppy Navy), M",B0DT1FV8L7,1,56.11,21,11.78,67.89,Ropa/Calzado,122.14,11.78,133.92,yes,pdfs/20251212_Tax Invoice_408-8152286-2227505.pdf
171-5562352-1301935,2025-12-09,Zanoletti di Zanoletti Giovanna e C. s.a.s.,1,"Villeroy & Boch La Boule White, Juego De Vajilla De 7 Piezas Para Dos, Porcelana Premium",B087GQB191,1,204.92,0,0,214.42,Juegos,204.92,0,214.42,no,
171-9354826-3804304,2025-12-09,OCIORELAX S.L.,1,"GLOBAL RELAX® | SKANDAS Masajeador facial, de cara y ojos I Gafas plegables con vibromasaje I Presot",B076ZTVHTT,1,90.07,21,18.92,108.99,Accesorios,90.07,18.92,108.99,yes,pdfs/20251210_Tax Invoice_171-9354826-3804304.pdf
171-4667784-6290704,2025-12-09,Amazon EU,1,"FILA Disruptor Kids, Zapatillas Unisex niños, Blanco, 34 EU",B07HPCD8ND,1,34.83,21,7.32,42.15,Ropa/Calzado,34.83,7.32,42.15,yes,pdfs/20251210_Tax Invoice_171-4667784-6290704.pdf
171-9124068-7228369,2025-12-09,guangzhouyingcikejiyouxiangongsi,1,higyee Arte Divertido De La Pared Del Baño De Monalisa - Fotos Humorísticas Del Baño De Monalisa | D,B0G446PKKX,1,9.99,0,0,11.98,Alimentación,9.99,0,11.98,yes,pdfs/20251210_Tax Invoice_171-9124068-7228369.pdf
171-8920316-9057160,2025-12-09,Amazon EU,1,"Skechers Uno Lite, Zapatillas, White, 34 EU",B0CNY6RPC6,1,24.5,0,0,24.5,Ropa/Calzado,24.5,0,24.5,yes,pdfs/20251210_Tax Invoice_171-8920316-9057160.pdf
171-0249770-7544378,2025-12-08,yongshouxianminjingbaihuojingyingbugerenduziqiye,1,"CFGYHN Enchantea - Tranquili Tea Harmony Tetera con colador, 720 ml (2 tazas)",B0DHCR1N4X,1,47.33,0,0,47.33,Cocina,47.33,0,47.33,no,
171-1650307-8120300,2025-12-08,RM COMMERCE GmbH,1,Body Medias Bodis Lencería para Mujer Body-stocking de Fantasía Estampado de Leopardo Mono de Rejill,B0D1TF7WMD,1,7.55,0,0,7.55,Bebés,138.98,0,138.98,yes,pdfs/20251209_Tax Invoice_171-1650307-8120300.pdf
171-1650307-8120300,2025-12-08,RM COMMERCE GmbH,2,"MAMEIDO Caja de Ensalada para llevar 1,5 l, Lunch box de acero Bento Box sin BPA, Bol con compartime",B0DW488K3V,1,24.04,0,0,24.04,Alimentación,138.98,0,138.98,yes,pdfs/20251209_Tax Invoice_171-1650307-8120300.pdf
171-1650307-8120300,2025-12-08,RM COMMERCE GmbH,3,"Creano Vaso de té todo en uno, taza de té grande con colador y tapa de cristal, 400 ml una tetera id",B006A1SZ28,1,11.23,0,0,11.23,Cocina,138.98,0,138.98,yes,pdfs/20251209_Tax Invoice_171-1650307-8120300.pdf
171-1650307-8120300,2025-12-08,RM COMMERCE GmbH,4,"MAMEIDO Termo para Comida 500 ml, Taza Aislada de Acero Inoxidable para Alimentos sin BPA para muesl",B0CFL3FQ6K,2,22.44,0,0,44.88,Alimentación,138.98,0,138.98,yes,pdfs/20251209_Tax Invoice_171-1650307-8120300.pdf
171-1650307-8120300,2025-12-08,RM COMMERCE GmbH,5,"MAMEIDO Termo para Comida 800 ml, vaso de yogur para llevar de acero inoxidable, vaso térmico a prue",B08HLF44Y2,2,25.64,0,0,51.28,Alimentación,138.98,0,138.98,yes,pdfs/20251209_Tax Invoice_171-1650307-8120300.pdf
408-4926252-2249924,2025-12-08,zhangzhoulonghaiquhaimaishangmaoyouxiangongsi,1,"TTCM Funda Nordica Cama 150, Funda Nordica 220 x 240 cm, Incluye 1 Fibra Ultrafina con Estampado Flo",B0F8QKR8DQ,2,26.66,0,0,53.32,Muebles,53.32,0,53.32,yes,pdfs/20251209_Tax Invoice_408-4926252-2249924.pdf
408-0198226-9552356,2025-12-08,DongGuanShiYeJiaHuiWangLuoKeJiYouXianGongSi,1,"Boao Hilo Encerado de 30 Colores de 1 mm para Manualidades, macramé, Collares, Pulseras, Joyas, 10 m",B07WTV6VLH,1,11.66,0,0,11.66,Cocina,38.16,0,38.16,yes,pdfs/20251209_Tax Invoice_408-0198226-9552356_1.pdf
408-0198226-9552356,2025-12-08,DongGuanShiYeJiaHuiWangLuoKeJiYouXianGongSi,2,"Comfytemp Gorra para Alivio de Migraña, Mascarilla para Migraña con Almohadilla Térmica para Microon",B0FKMXD9R4,1,18.99,0,0,18.99,Deportes,38.16,0,38.16,yes,pdfs/20251209_Tax Invoice_408-0198226-9552356_1.pdf
408-0198226-9552356,2025-12-08,DongGuanShiYeJiaHuiWangLuoKeJiYouXianGongSi,3,"Zynxel Regalo Originals, Patata en Español, Muñeco con Tarjeta, Muñecos de Punto con Humor e Inspira",B0FPCVWTFC,1,7.51,0,0,7.51,Alimentación,38.16,0,38.16,yes,pdfs/20251209_Tax Invoice_408-0198226-9552356_1.pdf
408-0758097-8829963,2025-12-08,Italian Gourmet UK LTD,1,"Gastone Lago: ""Savoiardi"" Ladyfingers (en inglés inglés británico) Paquetes de 14.5 oz (400 gr) (paq",B06X1CJSVH,1,20.72,0,0,20.72,Otros,20.72,0,20.72,yes,pdfs/20251209_Tax Invoice_408-0758097-8829963.pdf
408-7051298-8254763,2025-12-08,Telcomdis Tecnología S.L.U,1,"Motorola Nursery - S1 Luz Nocturna y Relajante Sonora para Bebés, Sonidos Relajantes y Canciones de ",B0DS692RBS,1,24.79,21,5.2,29.99,Alimentación,24.79,5.2,29.99,yes,pdfs/20251209_Tax Invoice_408-7051298-8254763.pdf
408-8945495-2074742,2025-12-06,Amazon EU,1,Arshiner Niñas Camiseta de Manga Larga Térmica Niño Medio Cuello Alto Camiseta Elegante Suéter Cuell,B0D6R4J24V,1,16.52,0,0,16.52,Ropa/Calzado,94.36,5.07,99.43,yes,pdfs/20251206_Tax Invoice_408-8945495-2074742.pdf
408-8945495-2074742,2025-12-06,Amazon EU,2,OPULIZE Bop Gafas de Sol para Niños Montura Redonda Negra Varillas Rosas Protección UV400 Protege lo,B08GYBL9V9,1,8.26,0,0,8.26,Bebés,94.36,5.07,99.43,yes,pdfs/20251206_Tax Invoice_408-8945495-2074742.pdf
408-8945495-2074742,2025-12-06,Amazon EU,3,Arshiner Niñas Camiseta de Manga Larga Térmica Niño Medio Cuello Alto Camiseta Elegante Suéter Cuell,B0DJ2BQP8Q,1,16.52,0,0,16.52,Ropa/Calzado,94.36,5.07,99.43,yes,pdfs/20251206_Tax Invoice_408-8945495-2074742.pdf
408-8945495-2074742,2025-12-06,Amazon EU,4,"Ugitopi - Camiseta de manga larga con volantes para niña, blanco, 6 años",B0DDFZK6VB,1,14.87,0,0,14.87,Ropa/Calzado,94.36,5.07,99.43,yes,pdfs/20251206_Tax Invoice_408-8945495-2074742.pdf
408-8945495-2074742,2025-12-06,Amazon EU,5,FOURCHEN Gafas de sol flexibles de goma polarizadas para niños para niñas de 3 a 10 años de edad (Ma,B07QBJ9HCK,1,13.98,0,0,13.98,Bebés,94.36,5.07,99.43,yes,pdfs/20251206_Tax Invoice_408-8945495-2074742.pdf
408-8945495-2074742,2025-12-06,Amazon EU,6,"Amazon Basics - Paquete de 40 pilas industriales alcalinas AA, 1,5 voltios, vida útil de 5 años",B07MLFBJG3,3,8.07,21,5.07,29.28,Alimentación,94.36,5.07,99.43,yes,pdfs/20251206_Tax Invoice_408-8945495-2074742.pdf
408-7024998-4678701,2025-12-06,Amazon EU,1,"Skechers 403695L Niños Zapatillas, White, 49 1/3 EU",B08F9ZXB73,1,20.64,21,4.34,24.98,Ropa/Calzado,20.64,4.34,24.98,yes,pdfs/20251207_Tax Invoice_408-7024998-4678701.pdf
408-0428881-5766733,2025-12-06,Leygl Limited,1,"looksy Medias lisas para niñas, 40 den, opacas, de microfibra suave, para niños, informales, para ba",B0B5RXXJ9H,2,7.36,0,0,14.72,Bebés,14.72,0,14.72,yes,pdfs/20251206_Tax Invoice_408-0428881-5766733.pdf
408-8166936-4467562,2025-12-06,Dongguanshi Kutong Dianshang Youxiangongsi,1,"KIDSCOOL SPACE Vestido de Mezclilla para niñas, Lindas Faldas Cortas de Verano con diseño Simple y D",B0B5TS8JS8,1,23.52,0,0,23.52,Ropa/Calzado,23.52,0,23.52,yes,pdfs/20251208_Tax Invoice_408-8166936-4467562.pdf
171-5949438-8939555,2025-12-05,Karsten Möller,1,"LOLANTA Leggings con Falda para niña, Pantalones Cortos con Falda Acampanada de Verano, carpi Deport",B0CXDKFBFG,1,12.17,0,0,12.17,Ropa/Calzado,82.98,0,82.98,yes,pdfs/20251205_Tax Invoice_171-5949438-8939555.pdf
